,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
epoch_loss,value,0.28624922037124634,0.12281090021133423,0.0844578966498375,0.06403380632400513,0.05088666081428528,0.04017243906855583,0.03256829082965851,0.02561870589852333,0.020735902711749077,0.015415293164551258,0.017124636098742485,0.013486754149198532,0.014255598187446594,0.011093812994658947,0.009486598894000053,0.008002231828868389,0.007326355669647455,0.007196143269538879,0.0032226077746599913,0.004490276798605919,0.014640194363892078,0.00795526523143053,0.005851143971085548,0.0010624194983392954,0.00045070762280374765,0.00024978938745334744,0.00019644021813292056,0.0001967122225323692,0.028027353808283806,0.009942378848791122,0.004546507727354765,0.00247223605401814,0.0008692711708135903,0.003143392037600279,0.01291878242045641,0.004179227165877819,0.0012664407258853316,0.00024152833793777972,0.00010708979243645445,8.299866749439389e-05,7.130690210033208e-05,6.092132025514729e-05,5.4553005611523986e-05,4.7358513256767765e-05,4.197380621917546e-05,3.6840076063526794e-05,3.380046837264672e-05,0.024023815989494324,0.009951834566891193,0.005262644961476326,0.0015112169785425067,0.001130180316977203,0.0027632866986095905,0.007017134223133326,0.007074372842907906,0.003308625426143408,0.001602071919478476,0.003765833331272006,0.004309579264372587,0.0023128611501306295,0.004162493161857128,0.0011299853213131428,0.002797383349388838,0.006021908950060606,0.003051868872717023,0.002945780288428068,0.004377910401672125,0.0025709932669997215,0.0014553607907146215,0.0031550496350973845,0.004069798160344362,0.005766420625150204,0.001914098160341382,0.00016095962200779468,3.498324804240838e-05,1.7934593415702693e-05,1.4550233572663274e-05,1.2354558748484123e-05,1.0765207662188914e-05,9.453591701458208e-06,8.344868547283113e-06,7.382799140032148e-06,6.503751592390472e-06,5.770248662884114e-06,5.087526915303897e-06,4.472301498026354e-06,4.008347332273843e-06,3.4706304177234415e-06,2.9893578812334454e-06,2.6227617127005942e-06,2.39367864196538e-06,2.0422048692125827e-06,1.3514113561541308e-05,0.029751025140285492,0.0036182368639856577,0.0009526283829472959,0.0017001606756821275,0.003972850739955902,0.003454044694080949,0.0012064039474353194,0.0014345949748530984,0.006673144176602364,0.0021365988068282604,0.003698752960190177,0.0020436858758330345,0.0017355527961626649,0.0006606326205655932,0.004853959195315838,0.004505234770476818,0.0014892920153215528,0.0033589983358979225,0.0008607276249676943,0.004200085997581482,0.006681426893919706,0.002039207611232996,0.0023651588708162308,0.0021643508225679398,0.002797488123178482,0.0017968397587537766,0.002149132778868079,0.002218840178102255,0.001406363444402814,0.0022481437772512436,0.0013601217651739717,0.007306621875613928,0.0021247826516628265,0.001409516902640462,0.0006780862458981574,3.991249104728922e-05,6.3620418586651795e-06,4.664192147174617e-06,3.7658032852050383e-06,3.159973630317836e-06,2.696114052014309e-06,2.315020765308873e-06,1.9958001757913735e-06,1.731999077492219e-06,1.503496605437249e-06,1.2979779739907826e-06,1.1347120789650944e-06,9.785894690139685e-07,8.53790368182672e-07,7.419442908940255e-07,6.429210088754189e-07,5.591552962869173e-07,4.883581254944147e-07,4.2072903738699097e-07,3.6260109936847584e-07,3.1876172101874545e-07,2.7347499553798116e-07,2.338513240829343e-07,2.0254400112662552e-07,1.729730314536937e-07,1.4666795777884545e-07,1.276941645755869e-07,1.105122677813597e-07,9.270470258115893e-08,7.921832434476528e-08,6.927433560122154e-08,6.013098641233228e-08,5.181226114814308e-08,4.451863944154866e-08,3.842508533580258e-08,3.4854757302582584e-08,3.1206962347596345e-08,2.529619891333823e-08,2.249279873467458e-08,1.9830460828984542e-08,1.7414485853350925e-08,1.5527007235505152e-08,1.4017023985957167e-08,1.2322265874331606e-08,1.118182968440351e-08,1.0287760865423934e-08,9.31421784144959e-09,8.666514617061694e-09,7.794300316277258e-09,7.29958138379061e-09,6.729363732915772e-09,6.308157551870863e-09,5.87304382904108e-09,5.5015081379394815e-09,5.1498409980865745e-09,4.887580562495941e-09,4.643201378939921e-09,4.4643875263261634e-09,4.223982053019881e-09,4.05510247603047e-09,3.8425125303831464e-09,3.7093954574629606e-09,3.538528803304075e-09,3.435214113167717e-09,3.3577280955654487e-09,3.184874586281694e-09,3.099441370224554e-09,2.9623505870546296e-09,2.892811767907233e-09,2.8491018433385307e-09,2.7517474965321753e-09,2.6206172787368587e-09
epoch_loss,wall_time,1620856405.339687,1620856406.774315,1620856408.001803,1620856409.247636,1620856410.49922,1620856411.768382,1620856413.03001,1620856414.287289,1620856415.575467,1620856416.81202,1620856418.058556,1620856419.355924,1620856420.616522,1620856421.822189,1620856423.12271,1620856424.415201,1620856425.692959,1620856426.952026,1620856428.194504,1620856429.509164,1620856430.7267,1620856431.980534,1620856433.142992,1620856434.336892,1620856435.613072,1620856436.882099,1620856438.167065,1620856439.452316,1620856440.707441,1620856441.980341,1620856443.275796,1620856444.514134,1620856445.868294,1620856447.119047,1620856448.433744,1620856449.846545,1620856451.254368,1620856452.560827,1620856453.821181,1620856455.101119,1620856456.388547,1620856457.61068,1620856458.834683,1620856460.038265,1620856461.276813,1620856462.483792,1620856463.743533,1620856465.026992,1620856466.302385,1620856467.57741,1620856468.912426,1620856470.115069,1620856471.373784,1620856472.646583,1620856473.889287,1620856475.194992,1620856476.396329,1620856477.668415,1620856478.889111,1620856480.103214,1620856481.392148,1620856482.606401,1620856483.919451,1620856485.192011,1620856486.425439,1620856487.724956,1620856489.028896,1620856490.362166,1620856491.616507,1620856492.897932,1620856494.205914,1620856495.455522,1620856496.749554,1620856498.010538,1620856499.21549,1620856500.509678,1620856501.793735,1620856503.067435,1620856504.354764,1620856505.690269,1620856506.928637,1620856508.194489,1620856509.524025,1620856510.911234,1620856512.334942,1620856513.738947,1620856515.223687,1620856516.709249,1620856518.146197,1620856519.611179,1620856520.845519,1620856522.138464,1620856523.383555,1620856524.65262,1620856525.911481,1620856527.181249,1620856528.408473,1620856529.641973,1620856530.853679,1620856532.111247,1620856533.36256,1620856534.604999,1620856535.83625,1620856537.128464,1620856538.420862,1620856539.737154,1620856541.031073,1620856542.343209,1620856543.614649,1620856544.897863,1620856546.195749,1620856547.438252,1620856548.705325,1620856549.993408,1620856551.21363,1620856552.415627,1620856553.665276,1620856554.874526,1620856556.13553,1620856557.395368,1620856558.653004,1620856559.906124,1620856561.150169,1620856562.50148,1620856563.855053,1620856565.107157,1620856566.414706,1620856567.726898,1620856568.980954,1620856570.292777,1620856571.717469,1620856573.143053,1620856574.452885,1620856575.754965,1620856577.093627,1620856578.413559,1620856579.685216,1620856581.003457,1620856582.256422,1620856583.481726,1620856584.788471,1620856586.033914,1620856587.333494,1620856588.6858,1620856589.959883,1620856591.218555,1620856592.480787,1620856593.741529,1620856594.983117,1620856596.309434,1620856597.61866,1620856598.831892,1620856600.209339,1620856601.524485,1620856602.80314,1620856604.046794,1620856605.341237,1620856606.646052,1620856607.915906,1620856609.164581,1620856610.456663,1620856611.744505,1620856613.006123,1620856614.349288,1620856615.637941,1620856616.897743,1620856618.161114,1620856619.418341,1620856620.703982,1620856621.935283,1620856623.26846,1620856624.541851,1620856625.883427,1620856627.156508,1620856628.436374,1620856629.708937,1620856631.218092,1620856632.838778,1620856634.310234,1620856635.603217,1620856636.900307,1620856638.159995,1620856639.427209,1620856640.720339,1620856641.981731,1620856643.239822,1620856644.537709,1620856645.849861,1620856647.14064,1620856648.430787,1620856649.749128,1620856651.051591,1620856652.325227,1620856653.585901,1620856654.866151,1620856656.105405,1620856657.352239,1620856658.614365,1620856660.016288,1620856661.285163
epoch_accuracy,value,0.9177500009536743,0.9641166925430298,0.9747499823570251,0.9807833433151245,0.9842666387557983,0.9872999787330627,0.9901000261306763,0.9922666549682617,0.9938499927520752,0.9955666661262512,0.9944666624069214,0.9957500100135803,0.9953666925430298,0.9966333508491516,0.9971333146095276,0.9975666403770447,0.9979666471481323,0.9978166818618774,0.9993333220481873,0.9987499713897705,0.9948999881744385,0.9972166419029236,0.998116672039032,0.999916672706604,1.0,1.0,1.0,1.0,0.9915833473205566,0.9966333508491516,0.9985499978065491,0.9993500113487244,0.9998166561126709,0.9990333318710327,0.9956666827201843,0.9987000226974487,0.9997000098228455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9937000274658203,0.9968000054359436,0.9982500076293945,0.9995333552360535,0.9996833205223083,0.9990000128746033,0.9976833462715149,0.9977499842643738,0.9991833567619324,0.9995166659355164,0.9988833069801331,0.9984333515167236,0.9991333484649658,0.9986500144004822,0.999750018119812,0.9991833567619324,0.9980666637420654,0.9990166425704956,0.9991000294685364,0.9987000226974487,0.9991166591644287,0.9995999932289124,0.9989166855812073,0.9987499713897705,0.998199999332428,0.9994000196456909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9934499859809875,0.9987666606903076,0.9996500015258789,0.9994000196456909,0.9988166689872742,0.9989333152770996,0.9995833039283752,0.9995499849319458,0.9979166388511658,0.9992833137512207,0.9989666938781738,0.9994500279426575,0.9995333552360535,0.999833345413208,0.9985499978065491,0.9985833168029785,0.9994666576385498,0.9992333054542542,0.9996500015258789,0.9987666606903076,0.9983000159263611,0.9992833137512207,0.9992499947547913,0.9993500113487244,0.9991166591644287,0.9993666410446167,0.9993000030517578,0.9993166923522949,0.9994833469390869,0.9993833303451538,0.9995333552360535,0.9981499910354614,0.9992666840553284,0.9996166825294495,0.9997833371162415,0.9999833106994629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
epoch_accuracy,wall_time,1620856405.339957,1620856406.774598,1620856408.002129,1620856409.247969,1620856410.499504,1620856411.768618,1620856413.030298,1620856414.287566,1620856415.575702,1620856416.812256,1620856418.058899,1620856419.35616,1620856420.616767,1620856421.822541,1620856423.123046,1620856424.415432,1620856425.693212,1620856426.952269,1620856428.194789,1620856429.509431,1620856430.727008,1620856431.980833,1620856433.143343,1620856434.337144,1620856435.613357,1620856436.882349,1620856438.167321,1620856439.452585,1620856440.707682,1620856441.980592,1620856443.276079,1620856444.514427,1620856445.868549,1620856447.1193,1620856448.433989,1620856449.846845,1620856451.254652,1620856452.561119,1620856453.821425,1620856455.10137,1620856456.388794,1620856457.610913,1620856458.834918,1620856460.038502,1620856461.277075,1620856462.484018,1620856463.743804,1620856465.027463,1620856466.302612,1620856467.577649,1620856468.912676,1620856470.115377,1620856471.374031,1620856472.646823,1620856473.88959,1620856475.195266,1620856476.396604,1620856477.668679,1620856478.889361,1620856480.10346,1620856481.392389,1620856482.606628,1620856483.919685,1620856485.192255,1620856486.425679,1620856487.725216,1620856489.029175,1620856490.362395,1620856491.616753,1620856492.898215,1620856494.206173,1620856495.455762,1620856496.749948,1620856498.010772,1620856499.21573,1620856500.50992,1620856501.794044,1620856503.067721,1620856504.355008,1620856505.690571,1620856506.928882,1620856508.194729,1620856509.52429,1620856510.91149,1620856512.33531,1620856513.739209,1620856515.224014,1620856516.709552,1620856518.14651,1620856519.611434,1620856520.845767,1620856522.138725,1620856523.383813,1620856524.652898,1620856525.911716,1620856527.181488,1620856528.408729,1620856529.642224,1620856530.853911,1620856532.11153,1620856533.362831,1620856534.605297,1620856535.836527,1620856537.128709,1620856538.421116,1620856539.737391,1620856541.031314,1620856542.343456,1620856543.615018,1620856544.898107,1620856546.195981,1620856547.438527,1620856548.705583,1620856549.993693,1620856551.213874,1620856552.41588,1620856553.665518,1620856554.874757,1620856556.135787,1620856557.395598,1620856558.653237,1620856559.906399,1620856561.150422,1620856562.501772,1620856563.855312,1620856565.107512,1620856566.41503,1620856567.72715,1620856568.9812,1620856570.293053,1620856571.717732,1620856573.143306,1620856574.453138,1620856575.755293,1620856577.093915,1620856578.413845,1620856579.685537,1620856581.003697,1620856582.256762,1620856583.48208,1620856584.788727,1620856586.034327,1620856587.333764,1620856588.686105,1620856589.960114,1620856591.218908,1620856592.481066,1620856593.741808,1620856594.983378,1620856596.309679,1620856597.619043,1620856598.832167,1620856600.209615,1620856601.524724,1620856602.803404,1620856604.047228,1620856605.341553,1620856606.646295,1620856607.916173,1620856609.164828,1620856610.456916,1620856611.74474,1620856613.006421,1620856614.349546,1620856615.638199,1620856616.898005,1620856618.161365,1620856619.41861,1620856620.70422,1620856621.935523,1620856623.268739,1620856624.5421,1620856625.88372,1620856627.156781,1620856628.436614,1620856629.70919,1620856631.218466,1620856632.839194,1620856634.310694,1620856635.603526,1620856636.900559,1620856638.160274,1620856639.427447,1620856640.720585,1620856641.981978,1620856643.240139,1620856644.537957,1620856645.850102,1620856647.14092,1620856648.431136,1620856649.749418,1620856651.051887,1620856652.325505,1620856653.586173,1620856654.866402,1620856656.105646,1620856657.352531,1620856658.614626,1620856660.016528,1620856661.285436
